timestamp,price
2025-07-03 08:19:00,109462.00000000
2025-07-03 08:20:00,109473.88000000
2025-07-03 08:21:00,109489.11000000
2025-07-03 08:22:00,109499.40000000
2025-07-03 08:23:00,109500.01000000
2025-07-03 08:24:00,109515.00000000
2025-07-03 08:25:00,109536.11000000
2025-07-03 08:26:00,109536.10000000
2025-07-03 08:27:00,109503.52000000
2025-07-03 08:28:00,109539.99000000
2025-07-03 08:29:00,109547.17000000
2025-07-03 08:30:00,109510.01000000
2025-07-03 08:31:00,109514.99000000
2025-07-03 08:32:00,109537.01000000
2025-07-03 08:33:00,109539.97000000
2025-07-03 08:34:00,109539.98000000
2025-07-03 08:35:00,109500.02000000
2025-07-03 08:36:00,109494.37000000
2025-07-03 08:37:00,109523.31000000
2025-07-03 08:38:00,109520.82000000
2025-07-03 08:39:00,109520.83000000
2025-07-03 08:40:00,109472.00000000
2025-07-03 08:41:00,109472.01000000
2025-07-03 08:42:00,109486.00000000
2025-07-03 08:43:00,109499.00000000
2025-07-03 08:44:00,109533.95000000
2025-07-03 08:45:00,109512.01000000
2025-07-03 08:46:00,109444.94000000
2025-07-03 08:47:00,109446.43000000
2025-07-03 08:48:00,109441.34000000
2025-07-03 08:49:00,109444.60000000
2025-07-03 08:50:00,109444.60000000
2025-07-03 08:51:00,109420.84000000
2025-07-03 08:52:00,109420.83000000
2025-07-03 08:53:00,109420.84000000
2025-07-03 08:54:00,109428.81000000
2025-07-03 08:55:00,109438.23000000
2025-07-03 08:56:00,109438.22000000
2025-07-03 08:57:00,109420.83000000
2025-07-03 08:58:00,109383.73000000
2025-07-03 08:59:00,109377.57000000
2025-07-03 09:00:00,109400.00000000
2025-07-03 09:01:00,109400.00000000
2025-07-03 09:02:00,109400.00000000
2025-07-03 09:03:00,109386.15000000
2025-07-03 09:04:00,109400.00000000
2025-07-03 09:05:00,109468.62000000
2025-07-03 09:06:00,109526.59000000
2025-07-03 09:07:00,109515.88000000
2025-07-03 09:08:00,109506.04000000
2025-07-03 09:09:00,109537.08000000
2025-07-03 09:10:00,109574.89000000
2025-07-03 09:11:00,109622.91000000
2025-07-03 09:12:00,109608.00000000
2025-07-03 09:13:00,109646.44000000
2025-07-03 09:14:00,109632.12000000
2025-07-03 09:15:00,109659.99000000
2025-07-03 09:16:00,109651.60000000
2025-07-03 09:17:00,109670.01000000
2025-07-03 09:18:00,109699.99000000
2025-07-03 09:19:00,109836.00000000
2025-07-03 09:20:00,109824.47000000
2025-07-03 09:21:00,109790.00000000
2025-07-03 09:22:00,109836.72000000
2025-07-03 09:23:00,109963.27000000
2025-07-03 09:24:00,109940.83000000
2025-07-03 09:25:00,109917.81000000
2025-07-03 09:26:00,109925.59000000
2025-07-03 09:27:00,109977.00000000
2025-07-03 09:28:00,109980.00000000
2025-07-03 09:29:00,109969.99000000
2025-07-03 09:30:00,109961.00000000
2025-07-03 09:31:00,109939.90000000
2025-07-03 09:32:00,109917.01000000
2025-07-03 09:33:00,109987.22000000
2025-07-03 09:34:00,109921.46000000
2025-07-03 09:35:00,109832.49000000
2025-07-03 09:36:00,109833.53000000
2025-07-03 09:37:00,109921.78000000
2025-07-03 09:38:00,109966.00000000
2025-07-03 09:39:00,109941.79000000
2025-07-03 09:40:00,109942.04000000
2025-07-03 09:41:00,110047.68000000
2025-07-03 09:42:00,110195.53000000
2025-07-03 09:43:00,110220.00000000
2025-07-03 09:44:00,110260.86000000
2025-07-03 09:45:00,110218.92000000
2025-07-03 09:46:00,110184.29000000
2025-07-03 09:47:00,110121.89000000
2025-07-03 09:48:00,109980.51000000
2025-07-03 09:49:00,109967.60000000
2025-07-03 09:50:00,109936.18000000
2025-07-03 09:51:00,109972.36000000
2025-07-03 09:52:00,109971.01000000
2025-07-03 09:53:00,109965.39000000
2025-07-03 09:54:00,109953.64000000
2025-07-03 09:55:00,109930.01000000
2025-07-03 09:56:00,109970.00000000
2025-07-03 09:57:00,109956.09000000
2025-07-03 09:58:00,109950.59000000
2025-07-03 09:59:00,109942.20000000
2025-07-03 10:00:00,109952.28000000
2025-07-03 10:01:00,109851.39000000
2025-07-03 10:02:00,109856.00000000
2025-07-03 10:03:00,109894.68000000
2025-07-03 10:04:00,109850.99000000
2025-07-03 10:05:00,109897.11000000
2025-07-03 10:06:00,109906.35000000
2025-07-03 10:07:00,109906.36000000
2025-07-03 10:08:00,109900.00000000
2025-07-03 10:09:00,109834.01000000
2025-07-03 10:10:00,109901.38000000
2025-07-03 10:11:00,109921.23000000
2025-07-03 10:12:00,109959.57000000
2025-07-03 10:13:00,109994.04000000
2025-07-03 10:14:00,109959.57000000
2025-07-03 10:15:00,109904.54000000
2025-07-03 10:16:00,109869.16000000
2025-07-03 10:17:00,109877.54000000
2025-07-03 10:18:00,109830.66000000
2025-07-03 10:19:00,109683.30000000
2025-07-03 10:20:00,109699.78000000
2025-07-03 10:21:00,109757.60000000
2025-07-03 10:22:00,109691.22000000
2025-07-03 10:23:00,109724.46000000
2025-07-03 10:24:00,109734.65000000
2025-07-03 10:25:00,109735.17000000
2025-07-03 10:26:00,109766.51000000
2025-07-03 10:27:00,109760.53000000
2025-07-03 10:28:00,109761.50000000
2025-07-03 10:29:00,109750.51000000
2025-07-03 10:30:00,109706.60000000
2025-07-03 10:31:00,109757.05000000
2025-07-03 10:32:00,109743.89000000
2025-07-03 10:33:00,109736.95000000
2025-07-03 10:34:00,109736.95000000
2025-07-03 10:35:00,109711.53000000
2025-07-03 10:36:00,109753.85000000
2025-07-03 10:37:00,109754.40000000
2025-07-03 10:38:00,109769.96000000
2025-07-03 10:39:00,109747.03000000
2025-07-03 10:40:00,109796.15000000
2025-07-03 10:41:00,109812.41000000
2025-07-03 10:42:00,109800.00000000
2025-07-03 10:43:00,109771.88000000
2025-07-03 10:44:00,109784.26000000
2025-07-03 10:45:00,109784.26000000
2025-07-03 10:46:00,109747.02000000
2025-07-03 10:47:00,109691.88000000
2025-07-03 10:48:00,109686.32000000
2025-07-03 10:49:00,109690.61000000
2025-07-03 10:50:00,109690.61000000
2025-07-03 10:51:00,109716.17000000
2025-07-03 10:52:00,109762.47000000
2025-07-03 10:53:00,109835.27000000
2025-07-03 10:54:00,109858.00000000
2025-07-03 10:55:00,109871.04000000
2025-07-03 10:56:00,109826.51000000
2025-07-03 10:57:00,109834.43000000
2025-07-03 10:58:00,109839.37000000
2025-07-03 10:59:00,109839.37000000
2025-07-03 11:00:00,109800.00000000
2025-07-03 11:01:00,109797.43000000
2025-07-03 11:02:00,109785.51000000
2025-07-03 11:03:00,109797.44000000
2025-07-03 11:04:00,109832.00000000
2025-07-03 11:05:00,109782.58000000
2025-07-03 11:06:00,109763.27000000
2025-07-03 11:07:00,109716.00000000
2025-07-03 11:08:00,109660.15000000
2025-07-03 11:09:00,109650.10000000
2025-07-03 11:10:00,109685.00000000
2025-07-03 11:11:00,109692.95000000
2025-07-03 11:12:00,109689.00000000
2025-07-03 11:13:00,109647.99000000
2025-07-03 11:14:00,109657.40000000
2025-07-03 11:15:00,109667.99000000
2025-07-03 11:16:00,109663.29000000
2025-07-03 11:17:00,109634.72000000
2025-07-03 11:18:00,109678.56000000
2025-07-03 11:19:00,109713.01000000
2025-07-03 11:20:00,109710.81000000
2025-07-03 11:21:00,109733.92000000
2025-07-03 11:22:00,109733.91000000
2025-07-03 11:23:00,109720.00000000
2025-07-03 11:24:00,109673.45000000
2025-07-03 11:25:00,109660.00000000
2025-07-03 11:26:00,109660.00000000
2025-07-03 11:27:00,109648.91000000
2025-07-03 11:28:00,109648.08000000
2025-07-03 11:29:00,109634.73000000
2025-07-03 11:30:00,109621.98000000
2025-07-03 11:31:00,109626.39000000
2025-07-03 11:32:00,109630.01000000
2025-07-03 11:33:00,109593.29000000
2025-07-03 11:34:00,109622.96000000
2025-07-03 11:35:00,109648.08000000
2025-07-03 11:36:00,109683.69000000
2025-07-03 11:37:00,109679.51000000
2025-07-03 11:38:00,109660.24000000
2025-07-03 11:39:00,109659.00000000
2025-07-03 11:40:00,109663.28000000
2025-07-03 11:41:00,109699.00000000
2025-07-03 11:42:00,109711.54000000
2025-07-03 11:43:00,109680.01000000
2025-07-03 11:44:00,109658.32000000
2025-07-03 11:45:00,109658.32000000
2025-07-03 11:46:00,109643.40000000
2025-07-03 11:47:00,109620.01000000
2025-07-03 11:48:00,109620.01000000
2025-07-03 11:49:00,109643.23000000
2025-07-03 11:50:00,109672.93000000
2025-07-03 11:51:00,109678.23000000
2025-07-03 11:52:00,109678.24000000
2025-07-03 11:53:00,109664.28000000
